image_id,image_path,mask_available,mask_path,split,target_labels_allowed_for_training,seed
ISIC_0013155,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013155.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013155_segmentation.png,target_adaptation,false,42
ISIC_0013163,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013163.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013163_segmentation.png,target_adaptation,false,42
ISIC_0013166,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013166.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013166_segmentation.png,target_adaptation,false,42
ISIC_0013167,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013167.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013167_segmentation.png,target_adaptation,false,42
ISIC_0013172,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013172.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013172_segmentation.png,target_adaptation,false,42
ISIC_0013173,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013173.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013173_segmentation.png,target_adaptation,false,42
ISIC_0013174,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013174.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013174_segmentation.png,target_adaptation,false,42
ISIC_0013177,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013177.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013177_segmentation.png,target_adaptation,false,42
ISIC_0013178,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013178.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013178_segmentation.png,target_adaptation,false,42
ISIC_0013181,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013181.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013181_segmentation.png,target_adaptation,false,42
ISIC_0013184,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013184.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013184_segmentation.png,target_adaptation,false,42
ISIC_0013187,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013187.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013187_segmentation.png,target_adaptation,false,42
ISIC_0013189,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013189.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013189_segmentation.png,target_adaptation,false,42
ISIC_0013190,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013190.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013190_segmentation.png,target_adaptation,false,42
ISIC_0013192,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013192.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013192_segmentation.png,target_adaptation,false,42
ISIC_0013193,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013193.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013193_segmentation.png,target_adaptation,false,42
ISIC_0013196,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013196.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013196_segmentation.png,target_adaptation,false,42
ISIC_0013197,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013197.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013197_segmentation.png,target_adaptation,false,42
ISIC_0013201,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013201.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013201_segmentation.png,target_adaptation,false,42
ISIC_0013204,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013204.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013204_segmentation.png,target_adaptation,false,42
ISIC_0013205,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013205.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013205_segmentation.png,target_adaptation,false,42
ISIC_0013207,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013207.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013207_segmentation.png,target_adaptation,false,42
ISIC_0013208,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013208.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013208_segmentation.png,target_adaptation,false,42
ISIC_0013212,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013212.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013212_segmentation.png,target_adaptation,false,42
ISIC_0013213,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013213.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013213_segmentation.png,target_adaptation,false,42
ISIC_0013217,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013217.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013217_segmentation.png,target_adaptation,false,42
ISIC_0013219,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013219.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013219_segmentation.png,target_adaptation,false,42
ISIC_0013220,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013220.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013220_segmentation.png,target_adaptation,false,42
ISIC_0013222,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013222.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013222_segmentation.png,target_adaptation,false,42
ISIC_0013224,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013224.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013224_segmentation.png,target_adaptation,false,42
ISIC_0013227,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013227.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013227_segmentation.png,target_adaptation,false,42
ISIC_0013229,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013229.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013229_segmentation.png,target_adaptation,false,42
ISIC_0013233,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013233.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013233_segmentation.png,target_adaptation,false,42
ISIC_0013235,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013235.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013235_segmentation.png,target_adaptation,false,42
ISIC_0013236,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013236.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013236_segmentation.png,target_adaptation,false,42
ISIC_0013238,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013238.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013238_segmentation.png,target_adaptation,false,42
ISIC_0013243,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013243.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013243_segmentation.png,target_adaptation,false,42
ISIC_0013244,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013244.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013244_segmentation.png,target_adaptation,false,42
ISIC_0013248,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013248.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013248_segmentation.png,target_adaptation,false,42
ISIC_0013249,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013249.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013249_segmentation.png,target_adaptation,false,42
ISIC_0013257,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013257.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013257_segmentation.png,target_adaptation,false,42
ISIC_0013268,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013268.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013268_segmentation.png,target_adaptation,false,42
ISIC_0013274,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013274.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013274_segmentation.png,target_adaptation,false,42
ISIC_0013287,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013287.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013287_segmentation.png,target_adaptation,false,42
ISIC_0013294,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013294.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013294_segmentation.png,target_adaptation,false,42
ISIC_0013304,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013304.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013304_segmentation.png,target_adaptation,false,42
ISIC_0013306,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013306.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013306_segmentation.png,target_adaptation,false,42
ISIC_0013310,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013310.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013310_segmentation.png,target_adaptation,false,42
ISIC_0013311,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013311.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013311_segmentation.png,target_adaptation,false,42
ISIC_0013314,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013314.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013314_segmentation.png,target_adaptation,false,42
ISIC_0013315,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013315.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013315_segmentation.png,target_adaptation,false,42
ISIC_0013316,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013316.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013316_segmentation.png,target_adaptation,false,42
ISIC_0013326,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013326.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013326_segmentation.png,target_adaptation,false,42
ISIC_0013329,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013329.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013329_segmentation.png,target_adaptation,false,42
ISIC_0013330,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013330.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013330_segmentation.png,target_adaptation,false,42
ISIC_0013333,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013333.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013333_segmentation.png,target_adaptation,false,42
ISIC_0013334,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013334.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013334_segmentation.png,target_adaptation,false,42
ISIC_0013335,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013335.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013335_segmentation.png,target_adaptation,false,42
ISIC_0013340,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013340.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013340_segmentation.png,target_adaptation,false,42
ISIC_0013341,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013341.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013341_segmentation.png,target_adaptation,false,42
ISIC_0013342,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013342.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013342_segmentation.png,target_adaptation,false,42
ISIC_0013346,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013346.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013346_segmentation.png,target_adaptation,false,42
ISIC_0013355,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013355.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013355_segmentation.png,target_adaptation,false,42
ISIC_0013356,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013356.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013356_segmentation.png,target_adaptation,false,42
ISIC_0013359,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013359.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013359_segmentation.png,target_adaptation,false,42
ISIC_0013360,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013360.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013360_segmentation.png,target_adaptation,false,42
ISIC_0013364,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013364.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013364_segmentation.png,target_adaptation,false,42
ISIC_0013365,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013365.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013365_segmentation.png,target_adaptation,false,42
ISIC_0013369,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013369.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013369_segmentation.png,target_adaptation,false,42
ISIC_0013370,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013370.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013370_segmentation.png,target_adaptation,false,42
ISIC_0013371,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013371.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013371_segmentation.png,target_adaptation,false,42
ISIC_0013378,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013378.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013378_segmentation.png,target_adaptation,false,42
ISIC_0013385,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013385.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013385_segmentation.png,target_adaptation,false,42
ISIC_0013394,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013394.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013394_segmentation.png,target_adaptation,false,42
ISIC_0013395,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013395.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013395_segmentation.png,target_adaptation,false,42
ISIC_0013397,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013397.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013397_segmentation.png,target_adaptation,false,42
ISIC_0013398,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013398.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013398_segmentation.png,target_adaptation,false,42
ISIC_0013400,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013400.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013400_segmentation.png,target_adaptation,false,42
ISIC_0013403,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013403.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013403_segmentation.png,target_adaptation,false,42
ISIC_0013405,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013405.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013405_segmentation.png,target_adaptation,false,42
ISIC_0013410,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013410.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013410_segmentation.png,target_adaptation,false,42
ISIC_0013417,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013417.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013417_segmentation.png,target_adaptation,false,42
ISIC_0013423,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013423.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013423_segmentation.png,target_adaptation,false,42
ISIC_0013424,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013424.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013424_segmentation.png,target_adaptation,false,42
ISIC_0013428,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013428.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013428_segmentation.png,target_adaptation,false,42
ISIC_0013430,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013430.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013430_segmentation.png,target_adaptation,false,42
ISIC_0013432,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013432.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013432_segmentation.png,target_adaptation,false,42
ISIC_0013433,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013433.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013433_segmentation.png,target_adaptation,false,42
ISIC_0013437,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013437.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013437_segmentation.png,target_adaptation,false,42
ISIC_0013438,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013438.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013438_segmentation.png,target_adaptation,false,42
ISIC_0013443,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013443.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013443_segmentation.png,target_adaptation,false,42
ISIC_0013456,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013456.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013456_segmentation.png,target_adaptation,false,42
ISIC_0013458,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013458.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013458_segmentation.png,target_adaptation,false,42
ISIC_0013461,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013461.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013461_segmentation.png,target_adaptation,false,42
ISIC_0013474,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013474.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013474_segmentation.png,target_adaptation,false,42
ISIC_0013480,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013480.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013480_segmentation.png,target_adaptation,false,42
ISIC_0013486,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013486.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013486_segmentation.png,target_adaptation,false,42
ISIC_0013487,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013487.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013487_segmentation.png,target_adaptation,false,42
ISIC_0013489,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013489.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013489_segmentation.png,target_adaptation,false,42
ISIC_0013490,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013490.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013490_segmentation.png,target_adaptation,false,42
ISIC_0013492,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013492.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013492_segmentation.png,target_adaptation,false,42
ISIC_0013493,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013493.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013493_segmentation.png,target_adaptation,false,42
ISIC_0013494,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013494.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013494_segmentation.png,target_adaptation,false,42
ISIC_0013498,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013498.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013498_segmentation.png,target_adaptation,false,42
ISIC_0013499,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013499.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013499_segmentation.png,target_adaptation,false,42
ISIC_0013500,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013500.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013500_segmentation.png,target_adaptation,false,42
ISIC_0013516,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013516.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013516_segmentation.png,target_adaptation,false,42
ISIC_0013517,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013517.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013517_segmentation.png,target_adaptation,false,42
ISIC_0013525,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013525.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013525_segmentation.png,target_adaptation,false,42
ISIC_0013526,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013526.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013526_segmentation.png,target_adaptation,false,42
ISIC_0013530,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013530.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013530_segmentation.png,target_adaptation,false,42
ISIC_0013553,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013553.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013553_segmentation.png,target_adaptation,false,42
ISIC_0013559,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013559.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013559_segmentation.png,target_adaptation,false,42
ISIC_0013567,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013567.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013567_segmentation.png,target_adaptation,false,42
ISIC_0013572,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013572.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013572_segmentation.png,target_adaptation,false,42
ISIC_0013573,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013573.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013573_segmentation.png,target_adaptation,false,42
ISIC_0013578,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013578.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013578_segmentation.png,target_adaptation,false,42
ISIC_0013579,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013579.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013579_segmentation.png,target_adaptation,false,42
ISIC_0013580,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013580.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013580_segmentation.png,target_adaptation,false,42
ISIC_0013581,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013581.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013581_segmentation.png,target_adaptation,false,42
ISIC_0013585,D:\Project_ConvLoRA\ISIC-2017_Training_Data\ISIC_0013585.jpg,true,D:\Project_ConvLoRA\ISIC-2017_Training_Part1_GroundTruth\ISIC_0013585_segmentation.png,target_adaptation,false,42
